MS SubClass,Lot Frontage,Lot Area,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Mas Vnr Area,BsmtFin SF 1,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,TotRms AbvGrd,Fireplaces,Garage Yr Blt,Garage Cars,Garage Area,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Misc Val,Mo Sold,Yr Sold,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,BsmtFin Type 1_BLQ,BsmtFin Type 1_GLQ,BsmtFin Type 1_LwQ,BsmtFin Type 1_NA,BsmtFin Type 1_Rec,BsmtFin Type 1_Unf,Condition 1_Feedr,Condition 1_Norm,Condition 1_PosA,Condition 1_PosN,Condition 1_RRAe,Condition 1_RRAn,Condition 1_RRNe,Condition 1_RRNn,Bldg Type_2fmCon,Bldg Type_Duplex,Bldg Type_Twnhs,Bldg Type_TwnhsE,House Style_1.5Unf,House Style_1Story,House Style_2.5Fin,House Style_2.5Unf,House Style_2Story,House Style_SFoyer,House Style_SLvl,Garage Cond_Fa,Garage Cond_Gd,Garage Cond_NA,Garage Cond_Po,Garage Cond_TA,Paved Drive_P,Paved Drive_Y,SalePrice
60,105.0,15578,6,5,2006,2006,0.0,0.0,0.0,728.0,728.0,728,728,0,1456,0.0,0.0,2,1,3,1,8,0,2006.0,2.0,429.0,0,0,0,0,0,0,0,5,2006,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,172785
20,60.0,7200,5,8,1950,2002,0.0,398.0,149.0,317.0,864.0,864,0,0,864,1.0,0.0,1,0,3,1,5,0,1980.0,2.0,720.0,194,0,0,0,0,0,0,7,2007,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,129000
20,48.0,17043,6,5,1979,1998,0.0,0.0,0.0,1362.0,1362.0,1586,0,0,1586,0.0,0.0,2,0,3,1,7,1,1979.0,2.0,435.0,192,0,0,0,0,0,0,1,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,181000
80,125.0,10000,5,6,1956,1956,272.0,678.0,281.0,99.0,1058.0,1370,0,0,1370,1.0,0.0,1,0,3,1,6,1,1956.0,1.0,300.0,191,0,0,0,120,0,0,2,2006,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,148000
20,75.0,8050,6,5,2002,2002,0.0,475.0,297.0,142.0,914.0,914,0,0,914,1.0,0.0,1,0,2,1,4,0,0.0,0.0,0.0,32,0,0,0,0,0,0,4,2006,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,117250
120,43.0,3182,7,5,2005,2006,16.0,16.0,0.0,1357.0,1373.0,1555,0,0,1555,0.0,0.0,2,0,2,1,7,1,2005.0,2.0,430.0,143,20,0,0,0,0,0,5,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,192500
160,24.0,1950,6,6,1980,1980,0.0,81.0,612.0,23.0,716.0,716,840,0,1556,1.0,0.0,2,1,3,1,6,1,1980.0,2.0,452.0,161,0,0,0,0,0,0,7,2008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,151000
20,70.0,7700,5,5,1972,1972,0.0,138.0,468.0,276.0,882.0,882,0,0,882,1.0,0.0,1,0,3,1,5,0,1980.0,2.0,461.0,96,0,0,0,0,0,0,3,2007,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,112500
30,98.0,8731,5,5,1920,1950,0.0,645.0,0.0,270.0,915.0,1167,0,0,1167,0.0,0.0,1,0,3,1,6,1,1972.0,2.0,495.0,0,0,216,0,126,0,0,5,2007,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,144000
120,89.0,8232,9,5,2007,2008,714.0,1204.0,0.0,596.0,1800.0,1800,0,0,1800,1.0,0.0,2,0,2,1,6,1,2008.0,3.0,944.0,210,0,0,0,0,0,0,6,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,370967
160,24.0,2280,6,6,1975,1975,0.0,514.0,0.0,341.0,855.0,855,601,0,1456,0.0,0.0,2,1,3,1,6,1,1975.0,2.0,440.0,173,0,0,0,0,0,0,6,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,149900
60,68.0,8935,7,5,2002,2002,95.0,0.0,0.0,831.0,831.0,831,829,0,1660,0.0,0.0,2,1,3,1,7,0,2002.0,2.0,493.0,144,68,0,0,0,0,0,7,2009,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,195000
80,0.0,9125,7,5,1992,1992,170.0,0.0,0.0,384.0,384.0,812,670,0,1482,0.0,0.0,2,1,3,1,7,1,1992.0,2.0,392.0,100,25,0,0,0,0,0,7,2007,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,163900
20,0.0,11075,6,5,1984,1984,136.0,299.0,891.0,0.0,1190.0,1522,0,0,1522,0.0,0.0,2,0,3,1,7,1,1984.0,2.0,552.0,0,77,0,0,168,0,0,2,2007,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,182000
20,113.0,13438,9,5,2008,2008,246.0,1758.0,0.0,432.0,2190.0,2036,0,0,2036,1.0,0.0,2,0,3,1,9,1,2008.0,3.0,780.0,90,154,0,0,0,0,0,7,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,410000
20,82.0,11070,5,5,1991,1991,0.0,55.0,0.0,1527.0,1582.0,1595,0,0,1595,1.0,0.0,2,0,2,1,5,0,1991.0,2.0,672.0,0,0,0,0,0,0,0,4,2009,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,152000
60,65.0,7800,7,5,2005,2005,172.0,0.0,0.0,891.0,891.0,891,795,0,1686,0.0,0.0,2,1,3,1,8,0,2005.0,2.0,462.0,144,101,0,0,0,0,0,4,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,184000
90,78.0,7060,7,5,1997,1998,200.0,1309.0,0.0,35.0,1344.0,1344,0,0,1344,2.0,0.0,2,0,2,2,8,0,1997.0,4.0,784.0,0,0,0,0,0,0,0,11,2008,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,206300
90,0.0,11836,5,5,1970,1970,0.0,149.0,0.0,1503.0,1652.0,1652,0,0,1652,0.0,0.0,2,0,4,2,8,0,1970.0,3.0,928.0,0,0,0,0,0,0,0,3,2006,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,146500
50,60.0,8382,4,5,1956,1956,0.0,0.0,0.0,832.0,832.0,832,505,0,1337,0.0,0.0,1,0,3,1,5,0,1956.0,1.0,263.0,0,0,0,0,0,0,0,2,2010,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,108000
80,102.0,10192,7,6,1968,1992,143.0,0.0,0.0,570.0,570.0,1222,698,0,1920,0.0,0.0,3,0,4,1,8,1,1968.0,2.0,487.0,0,98,0,0,0,0,0,9,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,170000
120,0.0,4426,6,5,2004,2004,205.0,662.0,0.0,186.0,848.0,848,0,0,848,1.0,0.0,1,0,1,1,3,0,2004.0,2.0,420.0,140,0,0,0,0,0,0,2,2008,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,145000
120,24.0,2280,7,5,1975,1975,0.0,435.0,622.0,0.0,1057.0,1055,0,0,1055,0.0,1.0,2,0,2,1,4,1,1975.0,2.0,440.0,0,27,0,0,0,0,0,8,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,123000
120,0.0,2887,6,5,1996,1997,0.0,1003.0,0.0,288.0,1291.0,1291,0,0,1291,1.0,0.0,1,0,2,1,6,1,1996.0,2.0,431.0,307,0,0,0,0,0,0,11,2008,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,173000
30,60.0,8520,6,8,1928,2003,0.0,0.0,0.0,624.0,624.0,720,0,0,720,0.0,0.0,1,0,2,1,5,0,2005.0,2.0,484.0,106,0,0,0,0,0,0,5,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,105900
180,21.0,1596,4,5,1973,1973,0.0,462.0,0.0,0.0,462.0,526,462,0,988,1.0,0.0,1,0,2,1,5,0,1973.0,1.0,297.0,120,101,0,0,0,0,0,11,2009,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,91000
50,78.0,15600,5,7,1949,2005,0.0,312.0,507.0,248.0,1067.0,986,537,0,1523,1.0,0.0,2,0,3,1,7,1,1949.0,1.0,295.0,0,0,81,0,0,0,0,10,2009,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,158000
60,65.0,9313,7,5,2004,2004,0.0,0.0,0.0,864.0,864.0,864,864,0,1728,0.0,0.0,2,1,3,1,7,0,2004.0,2.0,572.0,187,56,0,0,0,0,0,4,2009,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,190000
120,22.0,11064,8,5,1995,1995,0.0,560.0,670.0,0.0,1230.0,1239,0,0,1239,1.0,0.0,1,1,1,1,4,1,1995.0,2.0,477.0,172,24,0,0,0,0,0,8,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,217500
50,75.0,9000,5,5,1958,1958,162.0,330.0,0.0,821.0,1151.0,1151,804,0,1955,0.0,0.0,2,0,4,1,7,0,1958.0,1.0,356.0,0,0,0,0,0,0,0,1,2008,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,165500
70,75.0,12000,7,7,1941,1950,0.0,275.0,0.0,429.0,704.0,860,704,0,1564,0.0,0.0,1,1,3,1,7,1,1941.0,1.0,234.0,0,0,0,0,0,0,0,7,2009,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,174500
80,62.0,7692,4,6,1954,1954,0.0,0.0,0.0,416.0,416.0,1204,0,0,1204,0.0,0.0,1,0,3,1,6,0,1954.0,1.0,312.0,0,0,0,0,0,0,0,11,2008,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,100000
20,81.0,14267,6,6,1958,1958,108.0,923.0,0.0,406.0,1329.0,1329,0,0,1329,0.0,0.0,1,1,3,1,6,0,1958.0,1.0,312.0,393,36,0,0,0,0,12500,6,2010,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,172000
20,75.0,9675,5,6,1975,1975,0.0,330.0,432.0,102.0,864.0,879,0,0,879,0.0,0.0,1,0,3,1,5,0,1975.0,2.0,440.0,0,80,0,0,0,0,0,9,2007,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,120000
20,60.0,8400,4,4,1950,1950,0.0,0.0,0.0,721.0,721.0,841,0,0,841,0.0,0.0,1,0,2,1,4,0,1950.0,1.0,294.0,250,0,24,0,0,0,0,9,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,82000
50,50.0,7500,6,6,1947,1950,0.0,0.0,0.0,784.0,784.0,900,412,0,1312,0.0,0.0,1,1,3,1,6,0,1953.0,2.0,649.0,0,28,0,0,0,0,0,10,2006,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,127000
75,60.0,9600,6,5,1917,1950,0.0,319.0,0.0,416.0,735.0,1134,924,0,2058,0.0,0.0,1,1,3,1,8,1,1950.0,2.0,396.0,0,0,259,0,0,0,0,4,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,129500
120,0.0,5814,8,5,1984,1984,0.0,1036.0,0.0,184.0,1220.0,1360,0,0,1360,1.0,0.0,1,0,1,1,4,1,1984.0,2.0,565.0,63,0,0,0,0,0,0,8,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,187500
20,0.0,14860,8,5,2002,2003,240.0,1538.0,0.0,240.0,1778.0,1786,0,0,1786,1.0,0.0,2,0,3,1,6,1,2002.0,3.0,715.0,182,35,0,0,0,0,0,6,2008,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,300000
60,0.0,14803,6,5,1971,1971,252.0,416.0,0.0,409.0,825.0,1097,896,0,1993,0.0,0.0,2,1,4,1,8,1,1971.0,2.0,495.0,0,66,0,0,0,0,0,6,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,190000
50,50.0,7550,4,5,1920,1950,0.0,0.0,0.0,951.0,951.0,986,376,0,1362,0.0,0.0,2,0,4,1,7,0,1920.0,1.0,280.0,0,0,0,0,0,0,0,3,2007,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,96000
60,65.0,8125,7,5,2006,2007,100.0,812.0,0.0,280.0,1092.0,1112,438,0,1550,1.0,0.0,2,0,2,1,7,0,2007.0,2.0,438.0,0,168,0,0,0,0,0,10,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,241000
20,40.0,13673,5,5,1962,1962,0.0,0.0,0.0,1140.0,1140.0,1696,0,0,1696,0.0,0.0,1,1,3,1,8,1,1962.0,1.0,349.0,0,30,0,0,0,0,0,3,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,143900
160,21.0,1533,4,5,1970,1970,0.0,408.0,0.0,138.0,546.0,546,546,0,1092,0.0,0.0,1,1,3,1,5,0,1970.0,1.0,286.0,0,0,0,0,0,0,0,12,2006,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,87550
120,61.0,7658,9,5,2005,2005,412.0,456.0,0.0,1296.0,1752.0,1752,0,0,1752,1.0,0.0,2,0,2,1,6,1,2005.0,2.0,576.0,196,82,0,0,0,0,0,2,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,319900
60,63.0,12292,9,5,2006,2006,184.0,205.0,0.0,889.0,1094.0,1102,1371,0,2473,0.0,0.0,2,1,4,1,11,1,2006.0,3.0,675.0,246,39,0,0,0,0,0,7,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,356383
20,122.0,11923,9,5,2007,2007,0.0,0.0,0.0,1800.0,1800.0,1800,0,0,1800,0.0,0.0,2,0,2,1,7,0,2007.0,2.0,702.0,288,136,0,0,0,0,0,5,2009,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,239000
60,91.0,10010,7,5,1993,1994,320.0,228.0,852.0,0.0,1080.0,1108,1089,0,2197,1.0,0.0,2,1,4,1,9,1,1993.0,3.0,783.0,385,99,0,0,0,0,0,7,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,287500
50,0.0,12358,5,6,1941,1950,0.0,360.0,0.0,360.0,720.0,854,0,528,1382,0.0,0.0,1,1,2,1,7,0,1991.0,2.0,660.0,237,0,0,0,0,0,0,5,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,128500
60,63.0,8577,7,5,2004,2004,0.0,0.0,0.0,847.0,847.0,847,886,0,1733,0.0,0.0,2,1,3,1,7,1,2004.0,2.0,433.0,144,48,0,0,0,0,0,4,2010,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,185088
20,72.0,8640,7,5,2008,2008,0.0,0.0,0.0,1402.0,1402.0,1402,0,0,1402,0.0,0.0,2,0,3,1,7,0,2008.0,2.0,625.0,205,126,0,0,0,0,0,5,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,229800
20,62.0,10447,5,6,1984,1984,0.0,516.0,0.0,348.0,864.0,887,0,0,887,0.0,1.0,1,0,3,1,5,0,1984.0,1.0,288.0,140,0,0,0,0,0,0,12,2007,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,124500
20,80.0,9600,5,5,1968,1968,0.0,758.0,0.0,293.0,1051.0,1051,0,0,1051,1.0,0.0,1,0,3,1,6,0,1968.0,2.0,504.0,0,0,0,0,0,0,0,7,2006,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,142000
70,69.0,4899,6,8,1920,1950,0.0,305.0,0.0,450.0,755.0,755,755,0,1510,0.0,0.0,1,0,3,1,6,0,1920.0,1.0,216.0,0,0,164,0,0,0,0,6,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,149000
90,87.0,9246,5,5,1973,1973,564.0,0.0,0.0,1656.0,1656.0,1656,0,0,1656,0.0,0.0,2,0,4,2,8,0,1973.0,2.0,506.0,0,211,0,0,0,0,0,11,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,135000
120,0.0,4928,6,5,1976,1976,0.0,120.0,0.0,958.0,1078.0,958,0,0,958,0.0,0.0,2,0,2,1,5,1,1977.0,2.0,440.0,0,205,0,0,0,0,0,2,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,128000
20,0.0,12692,8,5,1992,1993,0.0,1231.0,0.0,1969.0,3200.0,3228,0,0,3228,1.0,0.0,3,0,4,1,10,1,1992.0,2.0,546.0,264,75,291,0,0,0,0,5,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,430000
20,84.0,7476,5,7,1968,1968,0.0,812.0,0.0,228.0,1040.0,1040,0,0,1040,1.0,0.0,1,1,3,1,5,0,1991.0,2.0,686.0,188,0,0,0,0,0,0,6,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,145000
50,53.0,5362,5,6,1910,2003,0.0,0.0,0.0,661.0,661.0,661,589,0,1250,0.0,0.0,2,0,3,1,8,1,1985.0,2.0,552.0,242,0,81,0,0,0,0,11,2007,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,139000
